meta_ad_id,audit_creative_signature,final_classification,final_manual_category
1871406673447258,18c67e93a80cd36d53ac6cbe59ddde35026e596597cd6cae6192f121d67fa6c0,commercial,commercial_or_insufficient_evidence
1203323418292980,028003177116152799f20b24304637282a3e6af8c9deaa48efa0c047041fdc67,commercial,commercial_or_insufficient_evidence
855062887193815,1c21061120b4b123243f8a97750ea1d88eb9e054e3e60f07bea76c51b93f336a,commercial,commercial_or_insufficient_evidence
1315361303085151,c7b975f10a89359e860eec9645c5b04ac7f5357255bf70af835e9de4add3c1e1,commercial,commercial_or_insufficient_evidence
3276464895836708,395aa660a79fa3fb2a14591bbdf1ee360fb18a93987ed9543c7867385baebd30,commercial,commercial_or_insufficient_evidence
1249544837189530,16f5d8ab33796aed93b625c0b942456c82f99a129ab42d244839e289c50ed4d2,commercial,commercial_or_insufficient_evidence
826042163309838,29ae1bf50247e115bd7a676e90bae4f467bc94eba5ae8956fd490ae09402a7dc,commercial,commercial_or_insufficient_evidence
1537034577497889,64f3fc0c438cdfa1d7bb2a45ff6b209545e8f3f6baba572b88592f1fb6230040,commercial,commercial_or_insufficient_evidence
2241231416376972,3427c559e8335d51ea364959880c5f5d59da3cb27660c41c21d2fe8f08f6b40c,commercial,commercial_or_insufficient_evidence
1152199989591952,1f37484f7ae2ec6805f9bb312f19572eb3ce1a87bf51c200f197d996e17c5441,noncommercial,csr_charity
842681024953937,65a351099b1c2dd8e26e2cb37bb714b48faab63022ef06ef132185550d476388,noncommercial,csr_charity
1370104624510162,a9fdd46c7d6d9598addc58e036509c0400363723a126d2f27307c692b88f7df9,commercial,commercial_or_insufficient_evidence
1881833046088956,c12ef69464f8f850c99f76e0d94228b43cc833319588f06068671a695d07a6b0,commercial,commercial_or_insufficient_evidence
4063629450634024,ebb876fd8dd6e85398dd06944e2f6db2c53d76d62a96495de33ce8907d2cff85,commercial,commercial_or_insufficient_evidence
1347850606850662,4e3cef4e92ada19952ddd4bc6bc222c38db61ba7fd83a41d3f6bce55000b2e05,commercial,commercial_or_insufficient_evidence
687920093776868,ec410bb63dc52d9ff50560692eabd74e610c0bd076d0efdb5fcd9fcf9feda61c,commercial,commercial_or_insufficient_evidence
798076539587837,ddc26d38d2e76c50c33881c3c83ec97c459d62c23cafa1dfd78fcf9405b9742b,commercial,commercial_or_insufficient_evidence
1952413145582721,e1c9bce41e8efa81fe6a3f26e12afe4c152684985e738574970ee6998d0c125e,commercial,commercial_or_insufficient_evidence
24594956983470505,d1c3c06d073d79b9394bcf2357328e4e8ef5adf2034242dca9f498daadf08c11,commercial,commercial_or_insufficient_evidence
1312988047021202,a4bdec604de96b1e6791c3fc03ec39b3cd9ddd89af65b6802b238bdc43c4bdc2,commercial,sustainability_brand
1912510509396433,7aeb2d38994ccfb65ab036894c1947e84f6d69254bbe85dcba15531c29c327fe,commercial,commercial_or_insufficient_evidence
1284531422907720,4d99c58794cad11d9186e3d9d88cc37b50cfaf99daa69f6a01685e8abb18a5cf,commercial,commercial_or_insufficient_evidence
1133185532207575,ab2e319b541778f9255e4daf46ad2971d6350e3e67f797ec97ad60a2c6f45dce,commercial,commercial_or_insufficient_evidence
2022467371740774,511076d86efd48222678f04b7de8b2c89f23ffc5bd221ef16deed72e823f81f1,noncommercial,csr_charity
1476883283813262,c6621cc079738ca9f7d807a2645d84524fdf2fd32a59e1a62f0c522cd78e69c3,noncommercial,education_or_community_programme
26882694794676940,c6621cc079738ca9f7d807a2645d84524fdf2fd32a59e1a62f0c522cd78e69c3,noncommercial,education_or_community_programme
986535930604925,c6621cc079738ca9f7d807a2645d84524fdf2fd32a59e1a62f0c522cd78e69c3,noncommercial,education_or_community_programme
1143310587474924,a95215a6017dcabf36a31e71578b88c7bdc7fa363ea5017216d3ed88baaad134,commercial,commercial_or_insufficient_evidence
1714176149639139,a25d67982e1e0195b540ce3b8a0e0475da3457f8e05af3744f02080f4cc4512c,commercial,commercial_or_insufficient_evidence
1094873976300948,a25d67982e1e0195b540ce3b8a0e0475da3457f8e05af3744f02080f4cc4512c,commercial,commercial_or_insufficient_evidence
1645899533759908,078007bd0ffd002eadc4b278aa50441296c41268e837924f676568488b63130a,commercial,commercial_or_insufficient_evidence
1722800945645173,46459aaf830454ba978cc09988ba472cd87aa6ca75e6e89b3805f0e8d52a6c80,commercial,commercial_or_insufficient_evidence
1636011111278470,aee756a141250109875bbc45028a56729aa5a9fb909159295e936141e0ebec61,commercial,sustainability_brand
1474575511255290,8791c662207815886e1be53dd286a114e8f550e2ab255cf926ed2299b55a59d5,commercial,commercial_or_insufficient_evidence
2103217386898387,98439dbd310e31389a5deeabd2ac3e927d1e18ba42926b460468c0ecd156af16,commercial,commercial_or_insufficient_evidence
2637644350001154,ea07eb54a55821801f85e2d47a4761adb81e9890387c0cd53e1878ef0e13d651,commercial,commercial_or_insufficient_evidence
1541292207794895,1bb12850c6001645bffae5d669b62f2349ef80c72a928684a07d2c7c215a9820,commercial,commercial_or_insufficient_evidence
1739171247232078,74252a4141aae76b47267806497d07624d463aeb8b2264e2f5eec03a74078dc0,commercial,commercial_or_insufficient_evidence
2105333520048777,085ffec441acfa4cf215c611e8489e0e1707653d34aba890817202f4dae3990b,commercial,commercial_or_insufficient_evidence
27749988437945179,ca5c74431193674a5d83f74bdf022bca9c49124723ffe2e0fa8e8c0161e63240,commercial,commercial_or_insufficient_evidence
1401763205156798,1bb12850c6001645bffae5d669b62f2349ef80c72a928684a07d2c7c215a9820,commercial,commercial_or_insufficient_evidence
1437280608419138,c96547b4541ff66d09b4ae7157674b2e228b02559a85cfa1538130bf06af5cdd,commercial,commercial_or_insufficient_evidence
1593610548984297,39463c4493b1a6d23c8bf20d99ce4e68c45e6cf023f7c8a7cd579e0cdb390c0d,commercial,sustainability_brand
1020902603882044,82750fb7ffa8c10ae7181c7840c8ae5a6fe381d0127233a81a26ae992ea49d80,commercial,sustainability_brand
4571824639713428,1cee1eb25708f231d94163ab9c93867d865a5c5f3ff441e956313460e4283e50,commercial,sustainability_brand
2905919629769633,2f4536ed32532d212910a307264632a12103241e340e17885146fb50b2f2dcb1,commercial,sustainability_brand
1248730627281609,f5b8c9b7f957235656e3f92f369aded325b90a660828a0489f08364498457a95,commercial,insufficient_text
895200930300826,cc9018a73cfad27d7933afe62bc18688e8a00457686daa6c69e7307eca0cc5d5,commercial,sustainability_brand
1012732408040702,51bc1357bbe3f6e402c29f774650cb6db1ba8af32ddadb22e04c969038636e80,commercial,sustainability_brand
1094771186558930,6de19801dd4e3dcd9e2795377b8ced4c45ae4a4bd613570db8c794f74d6fb954,commercial,sustainability_brand
1601996338115392,d1cd7dc810c6288571d4f7b6f1a5acac7b10c0902932842821c4a485f56fdad4,commercial,sustainability_brand
878186798702938,f5b8c9b7f957235656e3f92f369aded325b90a660828a0489f08364498457a95,commercial,insufficient_text
1531800848326758,de1d9663dd17785cf8a78a27cd976b2be763407568db22825febed77d85fe527,commercial,sustainability_brand
1024505680328891,99af794d6bc6b044e7ae9132188babb9b932047896caecad77c7d0b704c105d8,commercial,sustainability_brand
1981797945839575,6ed0e46efe34a7c758fc7103d1745942d52796d38910aa90bb71fbbe95b3e721,commercial,sustainability_brand
998379499654353,84b2d2e145ab6d1b7ee04baf4c053d03835438eb4cb82c0c3b2d26c6ee813f73,commercial,commercial_or_insufficient_evidence
1026583966486126,e9276cfdab795c29693cdba4eb05081dc8f020f71628a7c28249b650b2b6b366,commercial,commercial_or_insufficient_evidence
1366902085631405,fe3e958d168d50f25e4713adb8d65f69925bdbcb5e52c4724c1ecd07d407c91c,commercial,commercial_or_insufficient_evidence
888361950359763,06fe7daaaea6570002648ff0bd20494e7d4600f55809d963721ec95f35a1cd14,commercial,commercial_or_insufficient_evidence
27414133971570843,12f2be90123719cd784a5c4be903caf14ad6ade90f24310ac1cf865d47a85fad,commercial,commercial_or_insufficient_evidence
2032066237401557,fe3e958d168d50f25e4713adb8d65f69925bdbcb5e52c4724c1ecd07d407c91c,commercial,commercial_or_insufficient_evidence
2110765503181027,a8faae84a441f0c7be8b8650711b0e4ab090ed3e915b7aba271537252b6bfe4f,commercial,commercial_or_insufficient_evidence
1686989409554943,d989a51a9019573d4a17fe97f4fe93bb812109507e7e81b21f245d17f209af4a,commercial,sustainability_brand
2064631340928912,81534f1d29d77febc4cef5f2602dbacecb3974f05adf54a20e5ebc60cb37315d,commercial,sustainability_brand
1551088633189821,7ceb41aa283be463ca7cb8ccbf264e4a0a3920cc096ecb9b0f46421b572ca851,commercial,commercial_or_insufficient_evidence
995774686395113,63e21f0e3dd647f53bf2cbfaaec74a06a53beb37a2747bec2cdc1b7ba5fbfd83,commercial,commercial_or_insufficient_evidence
870281698959947,63e21f0e3dd647f53bf2cbfaaec74a06a53beb37a2747bec2cdc1b7ba5fbfd83,commercial,commercial_or_insufficient_evidence
1487595305949471,8ec033673ecb4915492ba2ab2136ce2d33294a34275958a5bfee60a0a207bf21,commercial,commercial_or_insufficient_evidence
1307230734728242,702f626b5425aaaad3f6d3f4bbba32b548056beb4599fc564961a3edc32eca6e,commercial,commercial_or_insufficient_evidence
2251371615400835,702f626b5425aaaad3f6d3f4bbba32b548056beb4599fc564961a3edc32eca6e,commercial,commercial_or_insufficient_evidence
992744713682301,b465588f35b26deb563f7a26d3f8cfe65403c33d94e939c0731c31ec702849f8,commercial,sustainability_brand
1365394378781332,b465588f35b26deb563f7a26d3f8cfe65403c33d94e939c0731c31ec702849f8,commercial,sustainability_brand
848664724633242,4b9cc449399bc565df7bff985558c729ce9755639e97201cd326d19c5214d74e,commercial,sustainability_brand
2170667020444863,2f3ba12ddcce33cfac2c976e2ffab3e640f4af839fbdeb7f805f05d63b1c95b6,commercial,sustainability_brand
1502444448232233,2f3ba12ddcce33cfac2c976e2ffab3e640f4af839fbdeb7f805f05d63b1c95b6,commercial,sustainability_brand
1630359921381840,2f007967dcc25b15f20e6543d5f22f3774b7a819aa18397dd12a0bfc395089c9,commercial,sustainability_brand
2542640839587679,de1d9663dd17785cf8a78a27cd976b2be763407568db22825febed77d85fe527,commercial,sustainability_brand
996197966197209,1a91df759b5d5380d12d7417daf167fe761f5b20a085a3b4e3959f3500756309,commercial,commercial_or_insufficient_evidence
988556977381164,9e5b8e6a31a253151f0d3e12063ad30847ae4e5a321ade855fffeb8337985767,commercial,commercial_or_insufficient_evidence
2043589966233815,f3c255c3a257034343aade9cedfdf764663d5794cb762c47a9f7f45c99a192f7,commercial,sustainability_brand
1509945997330112,e1902a5720f31efa206aa611672ded198130acb4793fbb41fa5e78eb91e574bd,commercial,sustainability_brand
973283605584576,73f91dc016e8415913112c2a6a4de38c9fb47f174e2f3b937f0c0fb253597777,commercial,sustainability_brand
1407938214431403,73f91dc016e8415913112c2a6a4de38c9fb47f174e2f3b937f0c0fb253597777,commercial,sustainability_brand
1303334944677203,edd935e71e8440a638025047d785b8f19e9ec5336a3348f6b555d47582be2bc4,commercial,commercial_or_insufficient_evidence
1536352481542364,79e859289e06210b6f82494871be8e7161c58a4ddc0033ec75290c495cabba51,commercial,sustainability_brand
1746498216338615,1483c392f85d1e13b3e783eef8ebf57c2d0e02953addfaed8bb6c8e51fe903fe,commercial,commercial_or_insufficient_evidence
1801284997348331,d9062e07ec3532be50b304b30c5ba9414d4e1f3c1ec143d482372e03c2b1bcb7,commercial,commercial_or_insufficient_evidence
2066368930982418,2c6c489d9c7abbe4701e1f6aae33e13ff18c72b84346c5a2e8dad3f14522b655,commercial,commercial_or_insufficient_evidence
2451389715376547,730a27f02b1fc5acadeb33ec3439d8e77b1708bda31c187059a3b48355e90f55,commercial,sustainability_brand
2257138231725923,864585daedca54f72bca3b8b0842723511e0ed9b14e2146d8f08628da55f2d4b,commercial,commercial_or_insufficient_evidence
1213360144070194,7d2ce93ee1c6850aed1b7536510a885c72f870999458f3958e759f2cdf397835,commercial,commercial_or_insufficient_evidence
1681425676207985,1473ce7fd804bd9b20ca48f181f458cfd67ed5ed7d1084ffde2434c04ce28c63,commercial,commercial_or_insufficient_evidence
820996367369712,7cf45665cd7718170740b90f44c3b99dd83f091614b64cf3122f9602588a1810,commercial,commercial_or_insufficient_evidence
1366564522005390,7cf45665cd7718170740b90f44c3b99dd83f091614b64cf3122f9602588a1810,commercial,commercial_or_insufficient_evidence
993205233203391,20e92c25e93ec04f240a7b880396a5242cef9a4b399c6d82eaf72b07057b9e32,commercial,commercial_or_insufficient_evidence
940101725559621,011cf6b2235d5f9cd148304b0f65e56a315b35ec37893cc08ce6700a24a0cb0f,commercial,commercial_or_insufficient_evidence
1290637826563748,8791c662207815886e1be53dd286a114e8f550e2ab255cf926ed2299b55a59d5,commercial,commercial_or_insufficient_evidence
1944628392830389,653ff3c52172c088051d6cd4bd3dc5c3b050ae1e6933894ddbf65e2c79a99694,commercial,commercial_or_insufficient_evidence
999241549293128,67c8365d95d9f980980e895bba3b58fd1c3d8eef5be7824e8aac4e3648504111,commercial,commercial_or_insufficient_evidence
986440863963199,7da32fb01610803b536a8b312eda445d7e37bcc764e7012fb07904988d6c191c,commercial,sustainability_brand
964690959758945,780432141c926a6dfa4279cba3ea136dac02dc0817eea8a084156e2d5d7858f1,commercial,sustainability_brand
1685857352600777,ce2c1d0be4ba5b9e1bd7a9e25d7217b4d7f995e7b1da1011613292c125b7ba60,commercial,commercial_or_insufficient_evidence
802071109389986,289f85b872a839359afb660403f699619add32febd126550317bc7bcf09a022b,commercial,commercial_or_insufficient_evidence
3372581666253873,0bfc8b79dc4b5dfddaaaa06c91ee0349708f3e53a33d2720adf331d1e579a7e9,commercial,commercial_or_insufficient_evidence
919217034485820,0b81a69d2b138d856903e5e6c916f7420d253e9a3a8eab2241a1b6c5c31f2fdb,commercial,commercial_or_insufficient_evidence
3259272207613018,6d6d9dadb5b880efdbe291145ac1183c757bc62bbafc972178390bd5dac33f38,commercial,sustainability_brand
1513612153541003,e0cb1c7baf5efdcc0d268ccb3b1aa682a1ae5c2f6108d8d4b1a08133b35e8601,commercial,sustainability_brand
2067361527141931,6c303cada7c4f4be4be85c117914106ac24fb0549924577f1a614b137bd2ba73,commercial,sustainability_brand
1901643860604093,7da32fb01610803b536a8b312eda445d7e37bcc764e7012fb07904988d6c191c,commercial,sustainability_brand
962610296356363,2dad4a399025a2125167f3b46fcc586db65d32b5d6ec6832cbb5e4a43faacf24,commercial,sustainability_brand
934610679448714,ccd89757561e1a23d84cad5d4407f26842d173e627495f0265b2dff3e74a7683,commercial,commercial_or_insufficient_evidence
1880936255913188,bd8fe7bbd95862111a0dbba26688938af956d82b63ad6373bb7e38917c7a209b,commercial,commercial_or_insufficient_evidence
1941884920022686,fa2189b4cb0e6fbc4a66394c6ec3276296cbefbede1cc770f3f795b2d318c690,commercial,commercial_or_insufficient_evidence
1556342423165628,780432141c926a6dfa4279cba3ea136dac02dc0817eea8a084156e2d5d7858f1,commercial,sustainability_brand
3701568576651011,f486debf47934e57eec30fea90deca8cf6d43e65abd97cdf69083ea6b8a4caa1,commercial,sustainability_brand
805732895923035,b55b83314a87f88798d391c1165ce8f496e5683f06a8ce4ab021eb4dadcbee6c,commercial,commercial_or_insufficient_evidence
4370413083176030,b55b83314a87f88798d391c1165ce8f496e5683f06a8ce4ab021eb4dadcbee6c,commercial,commercial_or_insufficient_evidence
1615698006213106,b55b83314a87f88798d391c1165ce8f496e5683f06a8ce4ab021eb4dadcbee6c,commercial,commercial_or_insufficient_evidence
2521092575016439,b55b83314a87f88798d391c1165ce8f496e5683f06a8ce4ab021eb4dadcbee6c,commercial,commercial_or_insufficient_evidence
1220879089841278,13e6557bca0c0f8016f1c6c754ceeb391260f2e3d0a404adb40e3c56ca6154b4,commercial,commercial_or_insufficient_evidence
1451497539857149,e5ae3717b18799f4b1ed2c9ea7428669402d08565745961979f3183adcf566d2,commercial,commercial_or_insufficient_evidence
2160417758090243,f93296d7fa50dfead87004b6aee3846a866c25dad1a68d22d0519e548b2bc468,commercial,commercial_or_insufficient_evidence
1690100108665844,0f1f9e53125bd3ebc08c63e4ae013e8f66958057dae7ed7b63e5bf22070c7937,commercial,sustainability_brand
936367602696328,a02272dad45398ad4dd4ba49b2f76da38a44d9a7537eafaf96b84eba34c9ff0d,commercial,sustainability_brand
1254625936847157,f7e537f8f95bddd2735513c430a7b82577de8e5a98fdde72548142f355dc2862,commercial,sustainability_brand
2000499950538625,98e4013283e515ee2fc92d100473e30a57ed6c3417a00aefb1edd53f2a7698b3,commercial,sustainability_brand
2141746619992114,97ae53f26ae6d70fe2179649405c37044b7ae3b431cd6972eb04e1d3119e80b8,commercial,sustainability_brand
1419911733166526,8f2bed30a4cc6c6395f6f92ab7e60f2fb6c133635d1d4274b7714c1e2b35391f,commercial,sustainability_brand
2147400449416919,b0870edbf7395746d88f3b07a392e719f7a54d31aad8761a289e425026b5f745,commercial,sustainability_brand
784395738078041,6c320cdf3ece7abbde6d25d2d57b43c56dd5cf0a803e734374a4468b1edaccc2,commercial,sustainability_brand
943711815258224,7dbe91383696717d2af56040b9da7e384fc169ed2bcee107b0b1299a8ec2a5ce,commercial,sustainability_brand
1252901569768810,35db7adff2c7fc47ed2ad9dd358fac36723cc24ac0d3aa99e0217af8f4903f36,commercial,sustainability_brand
1465789745038491,b042d2e4619adea3904d4d9338f19f202e114a5c9f5329187bb8b5d4412889c1,commercial,sustainability_brand
1912436922714188,1c2d7f5ace1b202222e2b3d9c11d4a250497dd759c3d24b949ca49de2987ed1f,commercial,sustainability_brand
1936250307284125,90fc65271660551d63662f30be8dc5b7dae372c4c84f933888091d2b98d73a67,commercial,sustainability_brand
3327709390743930,c1da0ddbc9e67c3b1d3351a4b8cb7dcb534476b7e7d08f7103858fa327a70a5f,commercial,sustainability_brand
910401861633890,5959c61401207bf23fdefd090c6d3666a5488ec802d241ed98d82985331c4c2d,commercial,commercial_or_insufficient_evidence
2155028561981864,9f59347917d588d0039835e5d8637c7479fa359c517bd28401d3bf7857ee5f1c,commercial,commercial_or_insufficient_evidence
1340139331280705,b0870edbf7395746d88f3b07a392e719f7a54d31aad8761a289e425026b5f745,commercial,sustainability_brand
1463510865282902,daa4c550b44105112a8bd3af704427944790a2671aefb0657aab6a25d22f4abd,commercial,commercial_or_insufficient_evidence
1243067730732639,daa4c550b44105112a8bd3af704427944790a2671aefb0657aab6a25d22f4abd,commercial,commercial_or_insufficient_evidence
1933353377549799,dfc4bac42bb323e812e766461b22d865787fb24aff1a8722d7fbfff4f8135251,commercial,commercial_or_insufficient_evidence
1507265134153753,f049955ecd50794df0be339dd07a8a013bff4a68f9959d149eab135c4d322921,commercial,commercial_or_insufficient_evidence
1277370757616293,b0870edbf7395746d88f3b07a392e719f7a54d31aad8761a289e425026b5f745,commercial,sustainability_brand
2108266440018560,038316564959697cf6cae3517d3186dab81193519c9381fffc65829207e563b8,commercial,sustainability_brand
1085205060427676,ae7c76ea29a3b9b2cc2c9c65e7e425f8baebfa813b158919746a0b511b3680d8,commercial,sustainability_brand
1584352389537210,f8a86cbe3d4baa92ac47ff13a4ae6fe0cb97e6203fa8f914d036c42141c27ec2,commercial,sustainability_brand
1844741663182337,2ead9ca8d4e0e21ce6ff9da7bfacd83d0eda28edf22e6246ec3b35b9e32544a0,commercial,sustainability_brand
1970377670502059,186c2bc54adf07bf19e50af3f1d84ed2bbf1b3760c58aa58625ecf87f0f9af15,commercial,sustainability_brand
1979696479600827,25ce2302069436e71e57cbbfe1b2aa4bb8035071dad8d382780297bfc536e107,commercial,sustainability_brand
1434810158323033,038316564959697cf6cae3517d3186dab81193519c9381fffc65829207e563b8,commercial,sustainability_brand
2728694767468088,b0870edbf7395746d88f3b07a392e719f7a54d31aad8761a289e425026b5f745,commercial,sustainability_brand
911669454559712,f246813ea5d1255104f7230af7f9eb8466ea34d975dad773b2e13de914e54bf3,commercial,commercial_or_insufficient_evidence
1030425063482682,47ee16f36c0863fbe20cbe2336d0becf4abb323d9f8bd5a22d1a584ef01d683a,commercial,commercial_or_insufficient_evidence
1431724821755652,47ee16f36c0863fbe20cbe2336d0becf4abb323d9f8bd5a22d1a584ef01d683a,commercial,commercial_or_insufficient_evidence
907124072214131,357481a531b941827060f0f4e807041048fc7c7e7d4888e0f5c03b38e3b64a88,commercial,commercial_or_insufficient_evidence
33781659421481355,e2c27cc7fee0a335517a70d4aed650f9d65039a89561a437f3dc9f562cb34255,commercial,commercial_or_insufficient_evidence
918954790523744,e51bfc85f343740c0d8696bcc08352d669291c0489e3c30f62f9574740f65805,commercial,sustainability_brand
1215042567502519,da934666b4d202e1e673ca162de6d76281dd7beb24a39df749c138d56b5a6348,commercial,commercial_or_insufficient_evidence
1591086541809127,2a15765dda666f8196df2224802b9dcf407941f07b506b55961b754ace5d504d,commercial,commercial_or_insufficient_evidence
676475402143966,e51bfc85f343740c0d8696bcc08352d669291c0489e3c30f62f9574740f65805,commercial,sustainability_brand
903407935470989,8541878a43aae7dae7bb7aea8bce219441b66dc58ee1514b353fe7692fc0d7a1,commercial,sustainability_brand
1291583579446395,45bab290e096edba31b2736bbc2aa1bc6e946f4545cbab38a6ddaec65f900afa,commercial,commercial_or_insufficient_evidence
3234539713388287,c6ce1b22d53f74a3cbd5b4fa3967fdc34b4ff03cb71c4e311d5693546e326f98,commercial,commercial_or_insufficient_evidence
1588149705645608,e51bfc85f343740c0d8696bcc08352d669291c0489e3c30f62f9574740f65805,commercial,sustainability_brand
744899948339350,a3b0683c026a27f0c152a0faebd07199499be583491efcf5c8f86196dc497196,commercial,commercial_or_insufficient_evidence
1947528659485108,da934666b4d202e1e673ca162de6d76281dd7beb24a39df749c138d56b5a6348,commercial,commercial_or_insufficient_evidence
1746199876337443,e51bfc85f343740c0d8696bcc08352d669291c0489e3c30f62f9574740f65805,commercial,sustainability_brand
1567465611154181,e51bfc85f343740c0d8696bcc08352d669291c0489e3c30f62f9574740f65805,commercial,sustainability_brand
4283138231955055,192e94acb9ef63178522a21d8bec0332c8625216223da9f9d07ab98655efad16,noncommercial,education_or_participation_programme
752735214097336,cbe377bf1305fe9a5888547592caf519ecdceaa35ef3b5e0803065a6c7972b19,commercial,commercial_or_insufficient_evidence
914085280965130,192e94acb9ef63178522a21d8bec0332c8625216223da9f9d07ab98655efad16,noncommercial,education_or_participation_programme
1208101380966443,8541878a43aae7dae7bb7aea8bce219441b66dc58ee1514b353fe7692fc0d7a1,commercial,sustainability_brand
895202470118529,620fca584d25988ccff4acfed697509f1218bdec4470ca4cf7d8f024a55625f7,commercial,commercial_or_insufficient_evidence
1181714267469635,192e94acb9ef63178522a21d8bec0332c8625216223da9f9d07ab98655efad16,noncommercial,education_or_participation_programme
745172888634086,30a878d987cc765e20697f9978451971a8989d0e564fb33cf9db2c3ff90a905b,commercial,commercial_or_insufficient_evidence
1128715505845593,ea79f8e46ff6ad6794868bec5491e679c738d4464bf3a824570fb3f82f60b335,commercial,commercial_or_insufficient_evidence
1410672940665166,0833fb2ea29afd4388b91347c09dcedc1aa557300ff2e0a8a8481288dc026076,commercial,commercial_or_insufficient_evidence
735994429565491,32f6f54c3d26cac2664282dcfc57b0e3cbf6481187e362e7b0f11133935098e3,commercial,commercial_or_insufficient_evidence
1040954528204885,c8a4137b6389699b9c147c6a08f5852ba0468aefff5a815f1fcfed093b55a86f,commercial,commercial_or_insufficient_evidence
887145437171002,f5b8c9b7f957235656e3f92f369aded325b90a660828a0489f08364498457a95,commercial,insufficient_text
1040605574909189,9eb01aa27f160945a044eea32c094de96d8e6105c875bc052a3c362dc610a5cb,noncommercial,csr_charity
1116453800415886,f5b8c9b7f957235656e3f92f369aded325b90a660828a0489f08364498457a95,commercial,insufficient_text
2060662741400285,f5b8c9b7f957235656e3f92f369aded325b90a660828a0489f08364498457a95,commercial,insufficient_text
1401304138391252,8fb728d38c24c774cbba045104af9a6990b7c62f36d421dd6a0f9cf880b633a1,commercial,sustainability_brand
1756139159106881,077173c055ef36fa94065f3c5798b5234d3f8a063e977d4694048e5e821c02e7,commercial,sustainability_brand
854612847562681,aa064e1459b02caf522ca7062d89587d852ee0769b048f42bd1aa836f7842583,commercial,commercial_or_insufficient_evidence
1226129312752179,4de4fc82e859c36b5c06ae07c8ba1b3b2320243744e187f400964caf43df792e,commercial,commercial_or_insufficient_evidence
1375562350078812,05fc7befa9fbd76be8258a8d7492b07734c6c58d7f1cb10cec1902f0d1f3b241,commercial,commercial_or_insufficient_evidence
3324319251051725,ed151b899320c0dc9625d71effa34f063613524eafbdaf98984c678bc8972131,commercial,commercial_or_insufficient_evidence
2416605588795727,7ec7f4a886fbadba0bf9b272441a83cbc272110d9d8cd8da19b6cf20b5f5f237,commercial,commercial_or_insufficient_evidence
1375422564315176,5de2352faa682de8c2844bee71f5ac7c78ab00c22f686c74c7795f6ddea422b5,commercial,commercial_or_insufficient_evidence
893174863284398,ee9debf01543e194b8af9fbb3f374be44adecb3df74e46c7e15dca29603d5163,commercial,commercial_or_insufficient_evidence
838547498793976,82a295957087c1b2107f945a190f7c87484b51c6436fc15fdb417b018c40c118,commercial,commercial_or_insufficient_evidence
877344234716612,7b856a50a0849f2e15d9a1ef76c8b40ec450da5e8cd5eb5bf4384dacbf9d58a7,commercial,commercial_or_insufficient_evidence
2081019419317532,d4e069e1afb1ca51c8ce1f67c62f74434c1d22b9ff8e4d6c81c37ca407b4c416,commercial,commercial_or_insufficient_evidence
2631015310616390,50459951a71882adc87c0ad53d04d9c7b99710f5d7dd1142387e5f2178090ed6,commercial,commercial_or_insufficient_evidence
1904517613474500,f5b8c9b7f957235656e3f92f369aded325b90a660828a0489f08364498457a95,commercial,insufficient_text
878790005101289,282dff9ead2324cbe10691edb2ebc12c266f382bf4b95f2dcf4f1dec682c6fe9,commercial,commercial_or_insufficient_evidence
5109137499311937,81df6acfa3853e9e7630f5ceca2e8d3c2a980d73f1242dffb1a02fc0a699a853,commercial,sustainability_brand
3477987639021342,81df6acfa3853e9e7630f5ceca2e8d3c2a980d73f1242dffb1a02fc0a699a853,commercial,sustainability_brand
836081292475809,81df6acfa3853e9e7630f5ceca2e8d3c2a980d73f1242dffb1a02fc0a699a853,commercial,sustainability_brand
2536051723458704,81df6acfa3853e9e7630f5ceca2e8d3c2a980d73f1242dffb1a02fc0a699a853,commercial,sustainability_brand
838100442729585,81df6acfa3853e9e7630f5ceca2e8d3c2a980d73f1242dffb1a02fc0a699a853,commercial,sustainability_brand
1363930205123190,0b267228ec66cc7123dfe3cbba432967ad9968f42abe6cadccf986500dfa4eec,commercial,commercial_or_insufficient_evidence
1341920770453857,5e0fb74fcd8261bdb631e550aaee6cdee64c0faf0cde41b8392f9571a2d95d14,commercial,commercial_or_insufficient_evidence
2142238953186206,d79312d40fc32d30ee5bd0d75d1c772903319b028df6cc05e4c76f1d4223e091,commercial,commercial_or_insufficient_evidence
1188086689950378,9eb01aa27f160945a044eea32c094de96d8e6105c875bc052a3c362dc610a5cb,noncommercial,csr_charity
1546218093364383,65778c3144bb4341a787c9c1e0de04c0be69add228c2f881ce46d8c094bcae5a,commercial,commercial_or_insufficient_evidence
1911341846929688,f5b8c9b7f957235656e3f92f369aded325b90a660828a0489f08364498457a95,commercial,insufficient_text
824009220263533,c338e048a8c7c89d1b45c4ff5167885ddc2c01dd515dfd2d9abde1b445632358,commercial,sustainability_brand
826247860398673,d00a320f2d1d16d82b8a71f2e44eac070a4dc1a6e795795c096045b898638749,commercial,sustainability_brand
1277570654132657,44434d591c0cfe2df967ac339d4955a6759bddb600cd6b1c17ff565a9c324ef6,commercial,sustainability_brand
1896937207858727,96a90195d2c7ac3f75dc7fbb0a063a28793a0eda253edecf29544248ae8c5e0e,commercial,sustainability_brand
1530283811508737,f0fe7b441b9568346281239fc5f71fa08fecc150172bc4c5d0190d7e4c831090,commercial,commercial_or_insufficient_evidence
