creative_signature_hash,target_gender,target_ages,platform_category,search_brand,sector,age_scope,configuration_ad_id_count,de_male,de_female,de_unknown,de_age_13_17,de_age_18_24,de_age_25_34,de_age_35_44,de_age_45_54,de_age_55_64,de_age_65_plus,de_age_unknown,known_gender_reach,known_adult_reach,female_delivery_share,adult_18_34_share,gender_data_usable,age_data_usable,has_unknown_gender,has_unknown_age
222153628a43b03699e76202c4d6f6337bf0eac666c0d6689001f60e0ca6b12e,All,"[""18"",""65""]",Other,Lidl,grocery,Broad,2,38892.0,91792.0,1328.0,0.0,1792.0,26084.0,39460.0,29125.0,25096.0,10453.0,2.0,130684.0,132010.0,0.702396620856417,0.2111658207711537,1,1,1.0,1.0
2221ad291c79543a3d0717f33d5d8d89d336588ebd5ab620c754fa45f0be3d2d,All,"[""18"",""65""]",Both,Aldi Nord,grocery,Broad,1,3009832.0,1741137.0,199399.0,0.0,955220.0,1693595.0,1037925.0,625741.0,441766.0,196032.0,89.0,4750969.0,4950279.0,0.36648039589397446,0.5350839821351483,1,1,1.0,1.0
222743fee8c9f5b146d969884095b329a295b23f7a220119bff6a2dda8dae3ed,All,"[""18"",""65""]",Both,Hornbach,home,Broad,1,59917.0,48546.0,6556.0,0.0,9238.0,16658.0,13418.0,10571.0,23901.0,41233.0,0.0,108463.0,115019.0,0.447581202806487,0.22514541075822256,1,1,1.0,0.0
2229b7f63695191167949477018e272a233e6837479a76a08627a39f5308768b,All,"[""18"",""65""]",Instagram-only,Lidl,grocery,Broad,1,12285.0,244779.0,720.0,0.0,39290.0,81680.0,44438.0,36936.0,39521.0,15904.0,15.0,257064.0,257769.0,0.9522103445056485,0.46929615275692577,1,1,1.0,1.0
222c7ffb5600bdc5b14a25346f45cd94bc25080fa38b71a7da10767f81e3ebc1,All,"[""18"",""65""]",Both,Hornbach,home,Broad,5,1203831.0,248377.0,20083.0,0.0,36699.0,189531.0,331474.0,372374.0,375878.0,166281.0,54.0,1452208.0,1472237.0,0.171034039200996,0.15366411793753315,1,1,1.0,1.0
222cba985da114f57704207adfcb835c5e2f795fb198d3316d5728a20b017b45,All,"[""18"",""65""]",Instagram-only,dm,health_beauty,Broad,1,6.0,95.0,1.0,0.0,16.0,13.0,26.0,17.0,25.0,5.0,0.0,101.0,102.0,0.9405940594059405,0.28431372549019607,1,1,1.0,0.0
222e6afb95fdc486cec14e7fbc2661dbe90156ed553de709ad9166beb1276055,Women,"[""18"",""44""]",Both,About You,fashion,Narrow,1,0.0,83299.0,1.0,0.0,17574.0,38192.0,27532.0,0.0,0.0,0.0,2.0,83299.0,83298.0,1.0,0.6694758577636918,1,1,1.0,1.0
22304de5a5fbb7d1f5ddac1968febe8e76aaa4e74869b1bff1c0ff54bcf47813,All,"[""18"",""50""]",Facebook-only,Rossmann,health_beauty,Narrow,1,147876.0,220755.0,2496.0,0.0,12593.0,111339.0,169886.0,77309.0,0.0,0.0,0.0,368631.0,371127.0,0.5988508834037289,0.3339342058109488,1,1,1.0,0.0
22306310117d6f14b3d835904bd70d6052e5ea4efb252604f771722db1460646,All,"[""18"",""65""]",Both,Hornbach,home,Broad,1,95812.0,80882.0,8706.0,0.0,30755.0,64106.0,40669.0,22841.0,17704.0,9295.0,30.0,176694.0,185370.0,0.4577518195298086,0.511738684792577,1,1,1.0,1.0
22309d99e9847b89107b75842a21095a1db0afcf0371bfd89a060d067e2bb0ff,All,"[""18"",""65""]",Facebook-only,Lidl,grocery,Broad,1,32086.0,58022.0,733.0,0.0,287.0,3697.0,9218.0,14565.0,29880.0,33194.0,0.0,90108.0,90841.0,0.6439161894615351,0.04385684877973602,1,1,1.0,0.0
22311752f6831e0674def94f696d01bb71553f9c0120de63711364ca4b1035b6,All,"[""18"",""65""]",Facebook-only,Lidl,grocery,Broad,1,154824.0,98123.0,1501.0,0.0,5178.0,39527.0,59302.0,49456.0,57583.0,43402.0,0.0,252947.0,254448.0,0.38791920837171423,0.1756940514368358,1,1,1.0,0.0
22388ec236605dfba15c9f7b69aa1c60a6adc36ac96b95ac9d97f5a109eebb45,All,"[""18"",""65""]",Other,Bonprix,fashion,Broad,4,69983.0,1095313.0,37152.0,0.0,35547.0,287280.0,354187.0,256731.0,190084.0,78524.0,95.0,1165296.0,1202353.0,0.939944014224712,0.2684960240461828,1,1,1.0,1.0
22388ec236605dfba15c9f7b69aa1c60a6adc36ac96b95ac9d97f5a109eebb45,Women,"[""18"",""65""]",Other,Bonprix,fashion,Broad,1,0.0,617791.0,0.0,0.0,28259.0,164789.0,184520.0,123626.0,82689.0,33856.0,52.0,617791.0,617739.0,1.0,0.31250738580533205,1,1,0.0,1.0
22390c3e8ccf473321a64c8b74098af3b0f981459688e8e61f0cefc4a759ebc1,All,"[""18"",""65""]",Other,Bonprix,fashion,Broad,3,934.0,4712.0,1397.0,0.0,140.0,713.0,1537.0,1859.0,1942.0,852.0,0.0,5646.0,7043.0,0.834573149132129,0.12111316200482748,1,1,1.0,0.0
22395d49f87ff9a2f26943164ef2caf5a428f2773d5a7021cef82d79e6e6c177,All,"[""18"",""65""]",Both,Aldi Nord,grocery,Broad,1,377370.0,219393.0,5334.0,0.0,24094.0,112059.0,145182.0,125042.0,124995.0,70715.0,10.0,596763.0,602087.0,0.36763840921772967,0.22613509343334104,1,1,1.0,1.0
223cebd36b6b643ecd2517a907a50d4f87e2e664dba8f47b4b6c5c1d4f6dc4cf,All,"[""18"",""65""]",Both,Edeka Südwest,grocery,Broad,2,248800.0,211511.0,2200.0,0.0,21896.0,74924.0,92964.0,90635.0,106144.0,75946.0,2.0,460311.0,462509.0,0.45949586257986447,0.20933646696604824,1,1,1.0,1.0
223d0507d7724e6ed6b63b6ae7232f88285351ebc561d4de10883ec312acd644,All,"[""18"",""65""]",Instagram-only,Edeka Südwest,grocery,Broad,1,116.0,114.0,200.0,0.0,92.0,101.0,96.0,67.0,59.0,15.0,0.0,230.0,430.0,0.4956521739130435,0.44883720930232557,1,1,1.0,0.0
223d768cdb8627d99ef5c5e65963f66cfd0b8aafcca59b9691729ab3a9b09339,Women,"[""30"",""65""]",Other,Bonprix,fashion,Narrow,1,0.0,416595.0,0.0,0.0,0.0,11868.0,37249.0,84895.0,164374.0,118191.0,18.0,416595.0,416577.0,1.0,0.028489330904010544,1,1,0.0,1.0
223e73f3274124690c433b03f799ddf83982b7a66e624239b63ff9c306ef3537,All,"[""18"",""65""]",Both,Kaufland,grocery,Broad,1,52570.0,38819.0,537.0,0.0,4287.0,20910.0,25066.0,16717.0,14886.0,10060.0,0.0,91389.0,91926.0,0.42476665681865433,0.2741009072514849,1,1,1.0,0.0
22408982bfa421af0e7c5c5776d412933f51695a009086850609eda37adfba75,All,"[""18"",""65""]",Facebook-only,Kaufland,grocery,Broad,1,7448.0,9931.0,130.0,0.0,1384.0,5485.0,3851.0,2345.0,2356.0,2088.0,0.0,17379.0,17509.0,0.5714367915300075,0.39231252498714947,1,1,1.0,0.0
2240a7a225db081a3a44fe776c23167e20b7eed0a95920cf89c588bb81cd690f,All,"[""25"",""65""]",Both,Aldi Süd,grocery,Narrow,17,487991.0,615839.0,19301.0,0.0,0.0,238886.0,258195.0,262099.0,242996.0,120898.0,57.0,1103830.0,1123074.0,0.5579110913818252,0.21270726595041822,1,1,1.0,1.0
2240ed347fcaa03483cfbaac1a7009bf020af3e6db8b97e9f7c5a55261a638dc,All,"[""18"",""65""]",Both,Edeka Südwest,grocery,Broad,2,11901.0,7439.0,2015.0,0.0,5770.0,7472.0,3364.0,2172.0,1761.0,816.0,0.0,19340.0,21355.0,0.3846432264736298,0.6200889721376727,1,1,1.0,0.0
2243ab5376e2dda232d7a12e709e509e08fa6ee6f8004c42d3b958c58be128e2,All,"[""18"",""65""]",Instagram-only,Bauhaus,home,Broad,1,160264.0,67817.0,31703.0,0.0,89907.0,81726.0,34790.0,24838.0,20168.0,8346.0,9.0,228081.0,259775.0,0.29733734945041457,0.6606986815513425,1,1,1.0,1.0
2246678cd8fc8e515752147471353babf32e710470a1731d73ccf7d6e1462c4f,All,"[""18"",""65""]",Instagram-only,Lidl,grocery,Broad,3,313071.0,122745.0,93366.0,0.0,91544.0,172877.0,107590.0,76109.0,59541.0,21505.0,16.0,435816.0,529166.0,0.28164408833085525,0.4996938578820257,1,1,1.0,1.0
2247292d84d664eeb91d89237c8ce106e881b485a0abe1899108d22a8dfaa520,All,"[""18"",""65""]",Other,IKEA,home,Broad,1,1147775.0,1646725.0,18949.0,0.0,117202.0,829777.0,952942.0,504990.0,296955.0,111510.0,73.0,2794500.0,2813376.0,0.5892735730899982,0.33659880513660456,1,1,1.0,1.0
2258b516cff4eba678b068f362d096adb619aaff625f9db557692ff1a88f2304,All,"[""18"",""65""]",Other,OBI,home,Broad,4,137680.0,14335.0,2788.0,0.0,7986.0,39405.0,43313.0,27419.0,23644.0,13035.0,1.0,152015.0,154802.0,0.09429990461467619,0.30613945556258965,1,1,1.0,1.0
225a7983aa878004a5e99968e699a55a1efd307495dd7029c11b63aea664fb8c,Women,"[""30"",""65""]",Both,Bonprix,fashion,Narrow,2,0.0,4423.0,0.0,0.0,0.0,387.0,518.0,583.0,1421.0,1514.0,0.0,4423.0,4423.0,1.0,0.08749717386389329,1,1,0.0,0.0
225b100503b2e72d6a95a28d60cb0ca36d09cbda955d5ac471eb5f52494fef5a,All,"[""18"",""65""]",Instagram-only,Edeka Südwest,grocery,Broad,1,14072.0,6950.0,10998.0,0.0,4667.0,10664.0,6823.0,4828.0,3694.0,1343.0,1.0,21022.0,32019.0,0.33060603177623443,0.47880945688497456,1,1,1.0,1.0
225f4cc368bd1ce1dfec218b8550117d16d5adf1ed2e106685b76e44d7602184,Women,"[""18"",""34""]",Both,New Yorker,fashion,Narrow,1,0.0,137063.0,1.0,0.0,55729.0,81323.0,0.0,0.0,0.0,0.0,12.0,137063.0,137052.0,1.0,1.0,1,1,1.0,1.0
22679ff8ac6039b1cb6f61b165745440c95a21c0e30058362a0bd42e49058d23,Women,"[""18"",""50""]",Instagram-only,Rossmann,health_beauty,Narrow,1,0.0,2408445.0,0.0,0.0,647679.0,964721.0,563212.0,232445.0,0.0,0.0,388.0,2408445.0,2408057.0,1.0,0.6695854790812676,1,1,0.0,1.0
2267c81bc66d341dbcacb6c86c03809f3dc9ef8cb2459920acbf36d4b87d568d,All,"[""18"",""65""]",Instagram-only,Edeka Südwest,grocery,Broad,1,28297.0,9493.0,6648.0,0.0,14837.0,11478.0,6583.0,5497.0,3958.0,2085.0,0.0,37790.0,44438.0,0.2512040222281027,0.592173365137945,1,1,1.0,0.0
22735abaa49de23decbd25cd9f6c37a2e71fb81df5ca066c67f4438a5ccdc939,All,"[""18"",""34""]",Instagram-only,Penny,grocery,Narrow,1,2000952.0,1290895.0,34657.0,0.0,931289.0,2393566.0,0.0,0.0,0.0,0.0,1649.0,3291847.0,3324855.0,0.39214914909471793,1.0,1,1,1.0,1.0
2273af303df5ede529509e88f8a35ddca8c733575ee5dd29b6ffb4aa23babed9,Women,"[""18"",""65""]",Both,dm,health_beauty,Broad,1,60049.0,51125.0,592.0,0.0,1276.0,9752.0,19346.0,26587.0,35158.0,19647.0,0.0,111174.0,111766.0,0.45986471657042116,0.09867043644757797,1,1,1.0,0.0
227802ae4e8b7065a706d6bbb4a15a1e7c7082873154292449daef4d9b19f7d3,All,"[""18"",""65""]",Instagram-only,Bauhaus,home,Broad,1,131759.0,46027.0,157101.0,0.0,56511.0,119450.0,67691.0,44521.0,33853.0,12856.0,5.0,177786.0,334882.0,0.2588899013420629,0.5254417974092367,1,1,1.0,1.0
22783f86d595d0f8446b7a05a7266c5de609c0dac285595b8436a435aa518fa9,All,"[""20"",""60""]",Both,Bauhaus,home,Narrow,1,57735.0,83274.0,8817.0,0.0,734.0,16116.0,45073.0,51316.0,36584.0,0.0,3.0,141009.0,149823.0,0.590558049486203,0.11246604326438531,1,1,1.0,1.0
22793f9d1d99f44a60a86adb8275788be14498ef5cf872384e668e93f1af322a,All,"[""18"",""65""]",Other,Flaconi,health_beauty,Broad,1,50466.0,43785.0,587.0,0.0,2590.0,16393.0,19750.0,18305.0,20884.0,16916.0,0.0,94251.0,94838.0,0.46455740522646977,0.2001623821674856,1,1,1.0,0.0
2281b8ae303a864da4a6d2b816d6450b740b8f222f5300e7f8c1f945e08b1583,All,"[""18"",""49""]",Other,Aldi Süd,grocery,Narrow,1,1000597.0,452719.0,226818.0,0.0,449049.0,628182.0,413435.0,189462.0,0.0,0.0,6.0,1453316.0,1680128.0,0.3115076143109964,0.6411600782797501,1,1,1.0,1.0
22853529c6619f20461240c9d7e1806aa69e06e8ca36be384d4200a0bb480ec9,Women,"[""18"",""50""]",Instagram-only,Rossmann,health_beauty,Narrow,1,1.0,668776.0,0.0,0.0,83478.0,300009.0,204499.0,80791.0,0.0,0.0,0.0,668777.0,668777.0,0.9999985047332668,0.5734153536978694,1,1,0.0,0.0
2285b8531e7e6058e99872a8e31122c833042e9d9e0e20af595c822e5c1d9e99,Women,"[""18"",""25""]",Instagram-only,Rossmann,health_beauty,Narrow,2,0.0,37894.0,0.0,0.0,29843.0,8032.0,0.0,0.0,0.0,0.0,19.0,37894.0,37875.0,1.0,1.0,1,1,0.0,1.0
22860e4b2d870a54d26b500cbf4bb14ef184862675a7866aaad1fc69c0fbe695,All,"[""18"",""65""]",Both,Aldi Nord,grocery,Broad,1,2985183.0,1917706.0,538924.0,0.0,761538.0,1588469.0,1188453.0,880392.0,683582.0,339229.0,150.0,4902889.0,5441663.0,0.39113795968050674,0.4318545635773476,1,1,1.0,1.0
2287a5936fee451a20749fa82a403fd4ded4edb8e301ea7e31d34e46d407db19,All,"[""18"",""65""]",Other,Douglas,health_beauty,Broad,1,56260.0,237901.0,1165.0,0.0,24436.0,95616.0,84117.0,59550.0,24794.0,6758.0,55.0,294161.0,295271.0,0.808744191106231,0.4065824276681421,1,1,1.0,1.0
228b62d79074cfdb3cf86ca3ff46e70aaefd12ad63497a2954f2cf119e773d53,All,"[""18"",""65""]",Instagram-only,Hornbach,home,Broad,1,35220.0,66127.0,32316.0,0.0,2344.0,20940.0,36943.0,34834.0,28170.0,10424.0,8.0,101347.0,133655.0,0.6524810798543618,0.17420971905278515,1,1,1.0,1.0
228b66558afd84a73763c1b34b2aa6f595d5362b17c84215fc5b910fac8c9ed5,All,"[""20"",""65""]",Both,Bauhaus,home,Narrow,1,10213.0,24252.0,389.0,0.0,266.0,2129.0,5335.0,7099.0,11693.0,8331.0,1.0,34465.0,34853.0,0.7036703902509792,0.06871718359969013,1,1,1.0,1.0
228dc43501878e0971abb034e44daf881b61654bba864e7581eb400c5c688da5,All,"[""18"",""65""]",Both,Lidl,grocery,Broad,1,10398.0,15631.0,188.0,0.0,9818.0,8649.0,3386.0,2047.0,1520.0,794.0,3.0,26029.0,26214.0,0.6005224941411502,0.7044708934157321,1,1,1.0,1.0
228f38cffda76c503f617351103b30eb21d860bc0b140fb5671bd9cf0cc00a1c,All,"[""18"",""65""]",Both,Flaconi,health_beauty,Broad,3,57105.0,59341.0,1378.0,0.0,7230.0,30984.0,35697.0,24976.0,13523.0,5411.0,3.0,116446.0,117821.0,0.5096010167803102,0.3243394641023247,1,1,1.0,1.0
22944e382884321f807801cd9e45ab9703ca1a7426622472e26e96191410cdae,All,"[""18"",""65""]",Both,Lidl,grocery,Broad,2,609860.0,259640.0,67410.0,0.0,40239.0,166134.0,228293.0,202555.0,200634.0,99039.0,16.0,869500.0,936894.0,0.29860839562967223,0.22027358484524395,1,1,1.0,1.0
2296d7cc7ffd7e541e9700f946ef843dcec9690513bba02e9dc98cf4eff61ea5,All,"[""18"",""65""]",Both,Edeka Südwest,grocery,Broad,7,251903.0,144461.0,8915.0,0.0,17745.0,62780.0,88110.0,89738.0,94679.0,52222.0,5.0,396364.0,405274.0,0.36446549131606304,0.19869273627225037,1,1,1.0,1.0
22973acdfc45e7f9a0b644f2f815350a2289544c5df2afb2e981053ac9f2e0c9,All,"[""18"",""65""]",Both,Edeka Südwest,grocery,Broad,1,56677.0,87583.0,3723.0,0.0,1149.0,8377.0,15573.0,25392.0,49303.0,48185.0,4.0,144260.0,147979.0,0.6071190905309857,0.06437399901337353,1,1,1.0,1.0
2298e2504d34fb2cc97c16b8f26e7605fe2e53ef0cd3627a7c77369d985c793d,All,"[""18"",""65""]",Both,dm,health_beauty,Broad,1,84154.0,55491.0,7714.0,0.0,14616.0,39748.0,34155.0,26175.0,22481.0,10184.0,0.0,139645.0,147359.0,0.39737190733646033,0.3689221560949789,1,1,1.0,0.0
22a8d4a72efff13d3882f2130c7098d5880afca75f948d795284a886717cc6b0,Women,"[""30"",""65""]",Other,Bonprix,fashion,Narrow,1,0.0,243041.0,0.0,0.0,0.0,16784.0,66413.0,67750.0,62014.0,30079.0,1.0,243041.0,243040.0,1.0,0.06905859117840685,1,1,0.0,1.0
22ad3d76c6e877e2779ab4a7f3d4e0f6b6c2cd847f35ee2318d0a1baf336ad3b,Women,"[""18"",""65""]",Both,Zara,fashion,Broad,2,0.0,146039.0,0.0,0.0,6335.0,30482.0,35379.0,31530.0,28063.0,14249.0,1.0,146039.0,146038.0,1.0,0.25210561634643036,1,1,0.0,1.0
22af46ec2f0827692eb1230e36e2068e61d18707a5a842dec9280fd4a6c1935a,All,"[""18"",""65""]",Both,Lidl,grocery,Broad,1,1616096.0,1010214.0,407422.0,0.0,405372.0,828507.0,632798.0,479642.0,457562.0,229815.0,36.0,2626310.0,3033696.0,0.38465146917157533,0.406724668523148,1,1,1.0,1.0
22b2e7d293bfd9eaaf55262165c8c7384c5c767aab847fbe533dd6919ca8f330,All,"[""18"",""65""]",Facebook-only,Bauhaus,home,Broad,1,4335.0,547.0,23.0,0.0,5.0,421.0,1431.0,1642.0,1109.0,297.0,0.0,4882.0,4905.0,0.11204424416222859,0.08685015290519878,1,1,1.0,0.0
22b65f4725756f9bdb741c4625864d5df7345c83bb296f8dcf9ec7b143a2829a,Women,"[""18"",""65""]",Both,Zara,fashion,Broad,4,1129.0,506644.0,2680.0,0.0,35614.0,182305.0,176716.0,71107.0,32245.0,12447.0,19.0,507773.0,510434.0,0.997776565512542,0.42692884878358417,1,1,1.0,1.0
22bb485f2c252c8c3d2445340e6cb1cea776a9b2ab93428754b6f6154e00a789,All,"[""18"",""65""]",Both,dm,health_beauty,Broad,1,89064.0,47680.0,2827.0,0.0,18804.0,41707.0,33463.0,20451.0,16648.0,8490.0,8.0,136744.0,139563.0,0.348680746504417,0.4335748013441958,1,1,1.0,1.0
22c1a9e22d0653eb5fc6420f3c4340f8438030cf17cf261069b3f82d2187125b,All,"[""20"",""59""]",Both,Bauhaus,home,Narrow,1,31574.0,3619.0,172.0,0.0,802.0,8817.0,12931.0,9113.0,3702.0,0.0,0.0,35193.0,35365.0,0.10283294973432217,0.27199208256751023,1,1,1.0,0.0
22c424dcb6bc5c8ee511bca8d19d33b5f515c81dd83fb76262a5cd084a670fdd,Women,"[""18"",""65""]",Other,About You,fashion,Broad,3,0.0,286852.0,0.0,0.0,35268.0,123822.0,78895.0,33827.0,12113.0,2913.0,14.0,286852.0,286838.0,1.0,0.554633625949142,1,1,0.0,1.0
22c7a2a192caf9c88e9a0d4bbb49f3049fd96b2d01ee098fdc061a9aeac2befc,Women,"[""18"",""65""]",Both,New Yorker,fashion,Broad,1,8951.0,28318.0,244.0,0.0,6441.0,17906.0,8071.0,3706.0,1038.0,351.0,0.0,37269.0,37513.0,0.7598272022324184,0.6490283368432277,1,1,1.0,0.0
22c7e1b262001064a119724056fb7f564b6c563181b10614cee6c57c36a79eb2,All,"[""18"",""65""]",Instagram-only,IKEA,home,Broad,2,52927.0,52151.0,473.0,0.0,5678.0,40122.0,29978.0,16805.0,9422.0,3545.0,1.0,105078.0,105550.0,0.4963075049011211,0.43391757460918995,1,1,1.0,1.0
22c91ce4852e56eefb45b4bd192fb473c5790a22d87edc71479fad5045bacb44,All,"[""18"",""39""]",Both,Aldi Nord,grocery,Narrow,1,1795479.0,1085490.0,119806.0,0.0,769555.0,1559812.0,671355.0,0.0,0.0,0.0,53.0,2880969.0,3000722.0,0.37677947940432543,0.776268844631392,1,1,1.0,1.0
22cee908923babcf5416944977403550fc216b2f1c5a7d289b7ba4b6e7e480cd,All,"[""18"",""65""]",Other,OBI,home,Broad,6,103111.0,38476.0,775.0,0.0,954.0,11422.0,24710.0,33081.0,39363.0,32830.0,2.0,141587.0,142360.0,0.27174811246795255,0.08693453217195841,1,1,1.0,1.0
22cf7d7b43de9fdcb1fd8d84e5fd3f2b21bff47fbdea9904fc1ade8af5e8a7d4,All,"[""18"",""65""]",Both,Lidl,grocery,Broad,1,57918.0,46302.0,5662.0,0.0,19986.0,31150.0,26963.0,16377.0,10387.0,5017.0,2.0,104220.0,109880.0,0.44427173287276917,0.46538041499817984,1,1,1.0,1.0
22d586b7028ee690006f68fa480facf659e226d64e36f07ea35fc9afa52aff9b,All,"[""18"",""65""]",Both,Lidl,grocery,Broad,1,48074.0,70412.0,567.0,0.0,7133.0,41573.0,32998.0,16651.0,14268.0,6407.0,23.0,118486.0,119030.0,0.5942643012676603,0.4091909602621188,1,1,1.0,1.0
22d9716cc7d98906affef29d254068c119bdf068603f343aa8d581d1b01ee10d,Women,"[""30"",""65""]",Other,Bonprix,fashion,Narrow,1,50.0,6186.0,3.0,0.0,0.0,988.0,1474.0,1315.0,1640.0,822.0,0.0,6236.0,6239.0,0.9919820397690827,0.15835871133194424,1,1,1.0,0.0
22e12d4a5406da73bf82e75e305713faffb41c085f44918188b67d8abed029b9,All,"[""18"",""65""]",Both,Aldi Nord,grocery,Broad,1,2802918.0,2005836.0,320005.0,0.0,929145.0,1601997.0,1126027.0,730976.0,508870.0,231734.0,10.0,4808754.0,5128749.0,0.41712177416436774,0.49352034969931263,1,1,1.0,1.0
22ec607832d21e814f68bb986e466b05e0e7749aeda4f5195984f3f219c8533a,All,"[""18"",""65""]",Both,Lidl,grocery,Broad,1,408191.0,332650.0,2716.0,0.0,149315.0,272894.0,135881.0,84805.0,62206.0,38356.0,100.0,740841.0,743457.0,0.44901672558619193,0.5678996902309078,1,1,1.0,1.0
22edb609fe71a418be478d85d77188f0e49937b298cc9949e211c38b27dff855,All,"[""18"",""65""]",Instagram-only,Bauhaus,home,Broad,1,89425.0,31245.0,27454.0,0.0,42487.0,39920.0,21565.0,18883.0,17591.0,7675.0,3.0,120670.0,148121.0,0.2589293113449905,0.5563492009910816,1,1,1.0,1.0
22ef59246b57cd7122d1f3ef22880d85699d7772edca3aadf4b3fe150e97b000,All,"[""25"",""65""]",Both,Kaufland,grocery,Narrow,1,5234275.0,3342279.0,748892.0,0.0,0.0,4064849.0,2252825.0,1408450.0,1058334.0,540832.0,156.0,8576554.0,9325290.0,0.3896995226754242,0.4358951839567456,1,1,1.0,1.0
22f9557086e8ba40d4a46aab07c77ec86468ae91cfc29469aee2d2893e572539,All,"[""18"",""65""]",Both,Müller,health_beauty,Broad,6,6414.0,3537.0,4727.0,0.0,1964.0,6188.0,3526.0,1327.0,980.0,693.0,0.0,9951.0,14678.0,0.35544166415435635,0.5553890175773266,1,1,1.0,0.0
22f9557086e8ba40d4a46aab07c77ec86468ae91cfc29469aee2d2893e572539,All,"[""18"",""65""]",Facebook-only,Müller,health_beauty,Broad,12,774303.0,657251.0,8080.0,0.0,12461.0,190904.0,362944.0,298525.0,342040.0,232760.0,0.0,1431554.0,1439634.0,0.45911715520336643,0.14126159843404643,1,1,1.0,0.0
22f9557086e8ba40d4a46aab07c77ec86468ae91cfc29469aee2d2893e572539,All,"[""18"",""65""]",Instagram-only,Müller,health_beauty,Broad,12,241582.0,102827.0,247195.0,0.0,112888.0,310414.0,102547.0,32778.0,20362.0,12611.0,4.0,344409.0,591600.0,0.29856072286148155,0.7155206220419202,1,1,1.0,1.0
22f9a3f6f3a95894f834dc58c3ad2ece3072a813d52762cfaeb233c4bb64078b,All,"[""18"",""65""]",Other,Müller,health_beauty,Broad,2,224865.0,804110.0,4990.0,0.0,53094.0,287763.0,375683.0,153547.0,111105.0,52754.0,19.0,1028975.0,1033946.0,0.7814669938531063,0.32966615277780464,1,1,1.0,1.0
2300d0ddd6e88f6664b9d5d24ea2d1d4dcd68136190ebef633c3fdc579a39b09,All,"[""18"",""65""]",Instagram-only,Lidl,grocery,Broad,1,23549.0,16633.0,193.0,0.0,18006.0,9774.0,3533.0,2764.0,3104.0,3186.0,8.0,40182.0,40367.0,0.41394156587526754,0.6881858944187084,1,1,1.0,1.0
230295b74300f4d9ec8f74ff1e1c9e4962d5fa44e37a7cdd187b04c0775929df,All,"[""18"",""55""]",Other,Flaconi,health_beauty,Narrow,2,94284.0,146629.0,3325.0,0.0,15681.0,67725.0,82420.0,74178.0,4223.0,0.0,11.0,240913.0,244227.0,0.6086388032194194,0.3415101524401479,1,1,1.0,1.0
23036e8ab5b9b979f4101eb677bbaca6ff3915b8974e289a9cbc5dfb8dfdf3a1,Women,"[""18"",""39""]",Both,Rossmann,health_beauty,Narrow,2,0.0,646082.0,0.0,0.0,124827.0,348638.0,172610.0,0.0,0.0,0.0,7.0,646082.0,646075.0,1.0,0.7328328754401578,1,1,0.0,1.0
23065d3802e7431c77dfbbf881ce19b10a328f65422fbb3428a13996f35be290,All,"[""18"",""65""]",Both,Edeka Südwest,grocery,Broad,2,1292.0,700.0,135.0,0.0,322.0,449.0,354.0,387.0,392.0,223.0,0.0,1992.0,2127.0,0.3514056224899598,0.3624823695345557,1,1,1.0,0.0
230b175f30075a0692b4e35f83787171923c5d7b819a16967f3dd9482d6ba42e,All,"[""18"",""65""]",Facebook-only,Kaufland,grocery,Broad,1,17256.0,30821.0,362.0,0.0,1096.0,5701.0,9429.0,9144.0,12520.0,10549.0,0.0,48077.0,48439.0,0.6410757742787612,0.1403208158715085,1,1,1.0,0.0
230e8823a0a075ca29472592fc3d6f56770a9b56358e8a5b7be83b6b0504631c,Men,"[""18"",""54""]",Both,Zalando,fashion,Narrow,1,3000.0,0.0,0.0,0.0,414.0,1249.0,863.0,474.0,0.0,0.0,0.0,3000.0,3000.0,0.0,0.5543333333333333,1,1,0.0,0.0
2310347ec3654f342eb6f187154bfe69b34de6261d12236ce7d48bc2068cf017,All,"[""18"",""65""]",Facebook-only,IKEA,home,Broad,1,110963.0,173802.0,1332.0,0.0,5971.0,69776.0,96460.0,60051.0,35233.0,18604.0,2.0,284765.0,286095.0,0.6103348374975858,0.26476170502805013,1,1,1.0,1.0
2310347ec3654f342eb6f187154bfe69b34de6261d12236ce7d48bc2068cf017,All,"[""18"",""65""]",Instagram-only,IKEA,home,Broad,1,258979.0,351637.0,7126.0,0.0,123452.0,285504.0,141775.0,44953.0,15358.0,6614.0,86.0,610616.0,617656.0,0.5758725614789,0.6621096532697812,1,1,1.0,1.0
23128555abb5c8e43eb1bea88712fca3c0bb7aa395e14b5d58ca137be31dc133,All,"[""18"",""45""]",Instagram-only,Zalando,fashion,Narrow,2,1193693.0,512663.0,28162.0,0.0,712465.0,748628.0,254927.0,18496.0,0.0,0.0,2.0,1706356.0,1734516.0,0.30044316660767156,0.8423635181226348,1,1,1.0,1.0
231633f0ac4b59cf53245d09f4a696435e941c4b232c091dc0cd77ab52fe276c,All,"[""18"",""39""]",Instagram-only,Aldi Nord,grocery,Narrow,1,102719.0,51909.0,3009.0,0.0,39717.0,82741.0,35179.0,0.0,0.0,0.0,0.0,154628.0,157637.0,0.33570246009778304,0.7768353876310765,1,1,1.0,0.0
